sale_id,product_id,date,quantity_sold,store_id,source_sales_amount,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,supplier_name,lead_time_supplier,net_unit_price,revenue,estimated_unit_cost,gross_profit,gross_margin_pct,sale_month,quarter
1043,36,2023-04-26,39,2,230.11,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,Shivam,9,96.7162,3771.9318,61.187799999999996,1385.6075999999998,0.36734693877551017,2023-04,2
840,36,2023-04-18,49,2,290.26,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,Shivam,9,97.70309999999999,4787.4519,61.187799999999996,1789.2497000000003,0.3737373737373738,2023-04,2
509,36,2023-02-01,36,2,314.87,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,Shivam,9,106.5852,3837.0672,61.187799999999996,1634.3064,0.42592592592592593,2023-02,1
887,36,2023-01-26,33,2,277.5,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,Shivam,9,93.7555,3093.9315,61.187799999999996,1074.7341000000004,0.34736842105263166,2023-01,1
6,36,2023-01-04,49,2,350.58,Game Console,Electronics,98.69,11,5,6,Ultimate Retail Hub,Pune,Shivam,9,96.7162,4739.0938,61.187799999999996,1740.8916,0.3673469387755102,2023-01,1
1765,37,2023-12-08,46,2,358.6,Router,Electronics,97.11,11,19,4,Ultimate Retail Hub,Pune,Shivam,9,111.17152800000002,5113.890288000001,60.2082,2344.3130880000017,0.45842068483577936,2023-12,4
1166,37,2023-11-02,2,2,496.74,Router,Electronics,97.11,11,19,4,Ultimate Retail Hub,Pune,Shivam,9,106.97637600000002,213.95275200000003,60.2082,93.53635200000004,0.4371822803195353,2023-11,4
1312,37,2023-06-28,39,2,256.44,Router,Electronics,97.11,11,19,4,Ultimate Retail Hub,Pune,Shivam,9,92.25450000000001,3597.9255000000003,60.2082,1249.8057000000003,0.34736842105263166,2023-06,2
644,37,2023-06-22,36,2,285.24,Router,Electronics,97.11,11,19,4,Ultimate Retail Hub,Pune,Shivam,9,103.9077,3740.6772,60.2082,1573.1820000000002,0.42056074766355145,2023-06,2
1469,37,2023-02-09,7,2,141.59,Router,Electronics,97.11,11,19,4,Ultimate Retail Hub,Pune,Shivam,9,96.13889999999999,672.9722999999999,60.2082,251.5148999999999,0.37373737373737365,2023-02,1
1440,38,2023-11-06,11,2,291.17,Cereal,Groceries,51.03,20,7,6,Ultimate Retail Hub,Pune,Rohit,2,57.31689600000001,630.4858560000001,31.6386,282.4612560000001,0.44800569800569806,2023-11,4
1488,38,2023-08-31,19,2,400.79,Cereal,Groceries,51.03,20,7,6,Ultimate Retail Hub,Pune,Rohit,2,51.5403,979.2657,31.6386,378.1323,0.3861386138613861,2023-08,3
1182,38,2023-07-21,10,2,171.4,Cereal,Groceries,51.03,20,7,6,Ultimate Retail Hub,Pune,Rohit,2,51.5403,515.403,31.6386,199.017,0.3861386138613861,2023-07,3
1590,39,2023-10-21,26,2,314.16,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,102.76426799999999,2671.8709679999997,58.410199999999996,1153.2057679999998,0.43160982764943157,2023-10,4
1362,39,2023-09-01,48,2,193.0,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,88.5574,4250.7552,58.410199999999996,1447.0656,0.3404255319148936,2023-09,3
450,39,2023-05-28,46,2,346.67,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,94.21,4333.66,58.410199999999996,1646.7908000000002,0.38000000000000006,2023-05,2
1236,39,2023-05-27,30,2,214.12,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,97.9784,2939.352,58.410199999999996,1187.046,0.40384615384615385,2023-05,2
584,39,2023-05-04,17,2,359.04,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,92.32579999999999,1569.5385999999999,58.410199999999996,576.5651999999999,0.36734693877551017,2023-05,2
1167,39,2023-01-04,20,2,111.34,Board Game,Toys,94.21,16,8,7,Ultimate Retail Hub,Pune,Rajesh,9,97.0363,1940.7259999999999,58.410199999999996,772.5219999999999,0.39805825242718446,2023-01,1
1527,40,2023-12-20,24,2,409.43,Mirror,Home Goods,62.68,5,6,3,Ultimate Retail Hub,Pune,Ram,9,71.75606400000001,1722.1455360000002,38.8616,789.4671360000002,0.45842068483577925,2023-12,4
1216,40,2023-12-19,46,2,217.88,Mirror,Home Goods,62.68,5,6,3,Ultimate Retail Hub,Pune,Ram,9,68.37134400000001,3145.0818240000003,38.8616,1357.4482240000002,0.4316098276494316,2023-12,4
1248,40,2023-08-17,19,2,63.19,Mirror,Home Goods,62.68,5,6,3,Ultimate Retail Hub,Pune,Ram,9,62.0532,1179.0108,38.8616,440.6404,0.37373737373737376,2023-08,3
34,40,2023-05-03,4,2,439.61,Mirror,Home Goods,62.68,5,6,3,Ultimate Retail Hub,Pune,Ram,9,57.665600000000005,230.66240000000002,38.8616,75.21600000000001,0.32608695652173914,2023-05,2
676,40,2023-02-10,33,2,487.29,Mirror,Home Goods,62.68,5,6,3,Ultimate Retail Hub,Pune,Ram,9,65.81400000000001,2171.862,38.8616,889.4292,0.4095238095238095,2023-02,1
1179,41,2023-10-04,37,2,166.78,Toy Train,Toys,80.7,10,19,3,Ultimate Retail Hub,Pune,Krishna,2,85.41288,3160.2765600000002,50.034,1309.0185600000002,0.4142101284958428,2023-10,4
936,41,2023-09-27,15,2,262.7,Toy Train,Toys,80.7,10,19,3,Ultimate Retail Hub,Pune,Krishna,2,75.051,1125.765,50.034,375.2550000000001,0.3333333333333334,2023-09,3
1748,41,2023-07-25,50,2,219.87,Toy Train,Toys,80.7,10,19,3,Ultimate Retail Hub,Pune,Krishna,2,85.542,4277.1,50.034,1775.4000000000005,0.4150943396226416,2023-07,3
552,41,2023-01-09,14,2,377.37,Toy Train,Toys,80.7,10,19,3,Ultimate Retail Hub,Pune,Krishna,2,80.7,1129.8,50.034,429.32399999999996,0.37999999999999995,2023-01,1
881,41,2023-01-07,46,2,489.06,Toy Train,Toys,80.7,10,19,3,Ultimate Retail Hub,Pune,Krishna,2,85.542,3934.9320000000002,50.034,1633.3680000000004,0.4150943396226416,2023-01,1
1240,42,2023-08-19,2,2,229.57,Building Blocks,Toys,95.73,16,12,4,Ultimate Retail Hub,Pune,Rajesh,9,103.3884,206.7768,59.3526,88.0716,0.42592592592592593,2023-08,3
717,42,2023-03-17,6,2,484.36,Building Blocks,Toys,95.73,16,12,4,Ultimate Retail Hub,Pune,Rajesh,9,90.94350000000001,545.6610000000001,59.3526,189.54540000000003,0.3473684210526316,2023-03,1
747,42,2023-01-31,2,2,295.37,Building Blocks,Toys,95.73,16,12,4,Ultimate Retail Hub,Pune,Rajesh,9,103.3884,206.7768,59.3526,88.0716,0.42592592592592593,2023-01,1
1492,42,2023-01-29,39,2,293.8,Building Blocks,Toys,95.73,16,12,4,Ultimate Retail Hub,Pune,Rajesh,9,100.51650000000001,3920.1435,59.3526,1605.3921,0.4095238095238095,2023-01,1
831,43,2023-12-02,6,2,180.87,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,24.487164000000007,146.92298400000004,13.1378,68.09618400000004,0.4634821737625477,2023-12,4
1214,43,2023-08-18,35,2,107.34,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,20.9781,734.2335,13.1378,274.4105,0.37373737373737376,2023-08,3
1629,43,2023-08-05,7,2,350.75,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,22.4614,157.2298,13.1378,65.26520000000001,0.41509433962264153,2023-08,3
1270,43,2023-06-29,36,2,10.59,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,22.0376,793.3536,13.1378,320.3928,0.40384615384615385,2023-06,2
520,43,2023-06-05,1,2,468.89,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,21.6138,21.6138,13.1378,8.476,0.39215686274509803,2023-06,2
256,43,2023-05-05,9,2,38.96,Shirt,Clothing,21.19,3,8,7,Ultimate Retail Hub,Pune,Mukesh,5,19.7067,177.36030000000002,13.1378,59.12010000000002,0.3333333333333334,2023-05,2
598,44,2023-11-28,7,2,465.31,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,20.745720000000002,145.22004,12.536399999999999,57.46524000000002,0.395711500974659,2023-11,4
1281,44,2023-07-12,41,2,287.64,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,19.8156,812.4396,12.536399999999999,298.44720000000007,0.3673469387755103,2023-07,3
750,44,2023-06-04,21,2,488.05,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,19.0068,399.14279999999997,12.536399999999999,135.8784,0.34042553191489366,2023-06,2
910,44,2023-05-31,29,2,73.4,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,20.4222,592.2438,12.536399999999999,228.6882,0.38613861386138615,2023-05,2
7,44,2023-05-23,10,2,478.82,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,20.017799999999998,200.17799999999997,12.536399999999999,74.81399999999998,0.3737373737373737,2023-05,2
323,44,2023-02-13,33,2,24.38,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,18.6024,613.8792,12.536399999999999,200.178,0.32608695652173914,2023-02,1
41,44,2023-01-11,38,2,296.28,Monitor,Electronics,20.22,11,17,5,Ultimate Retail Hub,Pune,Shivam,9,20.017799999999998,760.6764,12.536399999999999,284.2932,0.37373737373737376,2023-01,1
781,45,2023-10-05,27,2,279.03,Pants,Clothing,73.32,16,8,3,Ultimate Retail Hub,Pune,Rajesh,9,85.520448,2309.052096,45.4584,1081.675296,0.46844993141289437,2023-10,4
742,46,2023-10-18,37,2,283.74,Flour,Groceries,65.19,16,7,6,Ultimate Retail Hub,Pune,Rajesh,9,72.517356,2683.1421720000003,40.4178,1187.6835720000004,0.4426465300251709,2023-10,4
1544,46,2023-07-14,28,2,259.55,Flour,Groceries,65.19,16,7,6,Ultimate Retail Hub,Pune,Rajesh,9,69.1014,1934.8392,40.4178,803.1407999999999,0.4150943396226415,2023-07,3
232,46,2023-04-23,41,2,312.34,Flour,Groceries,65.19,16,7,6,Ultimate Retail Hub,Pune,Rajesh,9,67.1457,2752.9737,40.4178,1095.8439,0.3980582524271845,2023-04,2
1995,47,2023-07-23,25,2,238.0,Skirt,Clothing,93.52,20,7,6,Ultimate Retail Hub,Pune,Rohit,2,91.64959999999999,2291.24,57.9824,841.6799999999998,0.36734693877551017,2023-07,3
972,47,2023-06-11,28,2,7.39,Skirt,Clothing,93.52,20,7,6,Ultimate Retail Hub,Pune,Rohit,2,88.84400000000001,2487.632,57.9824,864.1248,0.3473684210526316,2023-06,2
1930,48,2023-09-23,1,2,166.75,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,92.3847,92.3847,56.7114,35.6733,0.38613861386138615,2023-09,3
1980,48,2023-09-13,19,2,80.08,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,91.47,1737.93,56.7114,660.4134000000001,0.38000000000000006,2023-09,3
397,48,2023-08-28,36,2,307.91,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,89.64059999999999,3227.0615999999995,56.7114,1185.4511999999995,0.3673469387755101,2023-08,3
1285,48,2023-08-20,20,2,264.92,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,93.2994,1865.988,56.7114,731.76,0.39215686274509803,2023-08,3
220,48,2023-08-09,10,2,267.93,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,98.78760000000001,987.8760000000001,56.7114,420.76200000000006,0.42592592592592593,2023-08,3
1356,48,2023-03-31,17,2,245.03,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,96.04350000000001,1632.7395000000001,56.7114,668.6457000000001,0.40952380952380957,2023-03,1
243,48,2023-02-25,44,2,238.38,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,88.72590000000001,3903.9396000000006,56.7114,1408.6380000000008,0.3608247422680414,2023-02,1
517,48,2023-02-17,35,2,30.51,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,90.5553,3169.4355,56.7114,1184.5365000000002,0.37373737373737376,2023-02,1
803,48,2023-01-29,33,2,37.48,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,Raju,7,87.8112,2897.7696,56.7114,1026.2934000000002,0.35416666666666674,2023-01,1
301,49,2023-09-30,46,2,252.63,Socks,Clothing,29.61,10,7,2,Ultimate Retail Hub,Pune,Krishna,2,30.7944,1416.5424,18.3582,572.0652,0.40384615384615385,2023-09,3
1987,49,2023-09-24,21,2,223.97,Socks,Clothing,29.61,10,7,2,Ultimate Retail Hub,Pune,Krishna,2,31.6827,665.3367000000001,18.3582,279.81450000000007,0.42056074766355145,2023-09,3
1815,49,2023-06-29,41,2,294.65,Socks,Clothing,29.61,10,7,2,Ultimate Retail Hub,Pune,Krishna,2,31.090500000000002,1274.7105000000001,18.3582,522.0243000000002,0.4095238095238096,2023-06,2
703,49,2023-06-07,7,2,267.26,Socks,Clothing,29.61,10,7,2,Ultimate Retail Hub,Pune,Krishna,2,29.017799999999998,203.1246,18.3582,74.6172,0.3673469387755102,2023-06,2
17,49,2023-05-19,41,2,343.88,Socks,Clothing,29.61,10,7,2,Ultimate Retail Hub,Pune,Krishna,2,27.2412,1116.8892,18.3582,364.2030000000001,0.3260869565217392,2023-05,2
1226,50,2023-09-09,31,2,86.07,Projector,Electronics,37.32,19,11,2,Ultimate Retail Hub,Pune,Rahul,4,35.0808,1087.5048000000002,23.1384,370.2144000000002,0.3404255319148937,2023-09,3
202,50,2023-04-08,39,2,432.69,Projector,Electronics,37.32,19,11,2,Ultimate Retail Hub,Pune,Rahul,4,39.9324,1557.3636000000001,23.1384,654.9660000000001,0.42056074766355145,2023-04,2
592,51,2023-08-26,50,2,175.76,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,Shivam,9,42.3364,2116.8199999999997,24.7628,878.6799999999998,0.4150943396226415,2023-08,3
1040,51,2023-07-27,38,2,261.28,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,Shivam,9,37.943,1441.8339999999998,24.7628,500.84759999999983,0.3473684210526315,2023-07,3
580,51,2023-07-06,8,2,298.15,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,Shivam,9,37.5436,300.3488,24.7628,102.2464,0.3404255319148936,2023-07,3
492,51,2023-05-11,1,2,291.26,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,Shivam,9,43.1352,43.1352,24.7628,18.3724,0.42592592592592593,2023-05,2
1749,51,2023-01-19,43,2,451.74,Butter,Groceries,39.94,11,17,10,Ultimate Retail Hub,Pune,Shivam,9,42.7358,1837.6393999999998,24.7628,772.8389999999999,0.4205607476635514,2023-01,1
601,52,2023-11-19,12,2,322.04,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,36.546552,438.558624,21.4086,181.65542400000004,0.4142101284958429,2023-11,4
1486,52,2023-09-13,50,2,474.16,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,34.1847,1709.235,21.4086,638.8049999999998,0.37373737373737365,2023-09,3
1071,52,2023-05-24,29,2,287.85,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,31.7676,921.2604,21.4086,300.41100000000006,0.3260869565217392,2023-05,2
19,52,2023-05-18,5,2,457.0,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,32.458200000000005,162.29100000000003,21.4086,55.24800000000002,0.34042553191489366,2023-05,2
675,52,2023-02-12,41,2,142.35,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,35.9112,1472.3592,21.4086,594.6066000000001,0.40384615384615385,2023-02,1
1389,52,2023-02-05,35,2,6.64,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,35.9112,1256.892,21.4086,507.591,0.40384615384615385,2023-02,1
428,52,2023-01-27,37,2,184.45,Keyboard,Electronics,34.53,19,11,7,Ultimate Retail Hub,Pune,Rahul,4,32.80350000000001,1213.7295000000001,21.4086,421.61130000000014,0.34736842105263166,2023-01,1
81,53,2023-11-14,48,2,463.25,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,40.10958,1925.2598400000002,21.929399999999998,872.6486400000003,0.45326278659612007,2023-11,4
1007,53,2023-11-04,10,2,313.49,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,36.671616,366.71616,21.929399999999998,147.42216000000002,0.40200617283950624,2023-11,4
1262,53,2023-09-26,14,2,307.97,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,33.9552,475.3728,21.929399999999998,168.3612,0.3541666666666667,2023-09,3
1601,53,2023-06-13,5,2,423.75,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,33.6015,168.0075,21.929399999999998,58.3605,0.3473684210526316,2023-06,2
1550,53,2023-05-29,28,2,429.1,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,33.6015,940.8420000000001,21.929399999999998,326.8188000000001,0.34736842105263166,2023-05,2
1228,53,2023-04-24,48,2,380.1,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,33.9552,1629.8496,21.929399999999998,577.2384000000002,0.3541666666666668,2023-04,2
1433,53,2023-04-13,25,2,41.4,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,34.3089,857.7225000000001,21.929399999999998,309.4875000000002,0.3608247422680414,2023-04,2
1080,53,2023-03-04,23,2,290.54,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,35.7237,821.6451000000001,21.929399999999998,317.26890000000014,0.38613861386138626,2023-03,1
634,53,2023-01-31,18,2,352.21,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,34.3089,617.5602,21.929399999999998,222.83100000000007,0.36082474226804134,2023-01,1
836,53,2023-01-28,10,2,496.21,Kite,Toys,35.37,12,9,9,Ultimate Retail Hub,Pune,Shubham,10,33.6015,336.015,21.929399999999998,116.721,0.3473684210526316,2023-01,1
515,54,2023-10-13,34,2,197.27,Sugar,Groceries,61.12,4,17,1,Ultimate Retail Hub,Pune,Girish,2,64.029312,2176.9966080000004,37.8944,888.5870080000004,0.40817105765559386,2023-10,4
123,54,2023-10-03,48,2,246.67,Sugar,Groceries,61.12,4,17,1,Ultimate Retail Hub,Pune,Girish,2,63.36921600000001,3041.7223680000006,37.8944,1222.7911680000007,0.4020061728395063,2023-10,4
1500,54,2023-08-15,19,2,403.81,Sugar,Groceries,61.12,4,17,1,Ultimate Retail Hub,Pune,Girish,2,58.675200000000004,1114.8288,37.8944,394.8352000000001,0.35416666666666674,2023-08,3
603,55,2023-07-19,1,2,106.86,Rice,Groceries,85.97,11,9,5,Ultimate Retail Hub,Pune,Shivam,9,85.97,85.97,53.3014,32.6686,0.38,2023-07,3
1899,55,2023-07-13,37,2,468.07,Rice,Groceries,85.97,11,9,5,Ultimate Retail Hub,Pune,Shivam,9,89.4088,3308.1256,53.3014,1335.9737999999998,0.4038461538461538,2023-07,3
1687,55,2023-07-08,40,2,219.88,Rice,Groceries,85.97,11,9,5,Ultimate Retail Hub,Pune,Shivam,9,82.5312,3301.248,53.3014,1169.192,0.3541666666666667,2023-07,3
648,55,2023-04-14,45,2,441.66,Rice,Groceries,85.97,11,9,5,Ultimate Retail Hub,Pune,Shivam,9,80.8118,3636.5310000000004,53.3014,1237.9680000000003,0.34042553191489366,2023-04,2
128,55,2023-03-11,30,2,29.89,Rice,Groceries,85.97,11,9,5,Ultimate Retail Hub,Pune,Shivam,9,86.8297,2604.891,53.3014,1005.8490000000002,0.3861386138613862,2023-03,1
906,56,2023-10-27,31,2,347.45,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,54.97804800000001,1704.3194880000003,32.5376,695.6538880000004,0.4081710576555939,2023-10,4
1317,56,2023-10-18,22,2,90.68,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,56.6784,1246.9248,32.5376,531.0976,0.425925925925926,2023-10,4
1332,56,2023-10-07,14,2,240.06,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,55.544832,777.627648,32.5376,322.10124800000006,0.4142101284958428,2023-10,4
602,56,2023-07-22,2,2,227.54,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,51.9552,103.9104,32.5376,38.8352,0.37373737373737376,2023-07,3
1107,56,2023-07-22,16,2,358.89,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,49.3312,789.2992,32.5376,268.6976000000001,0.3404255319148937,2023-07,3
1163,56,2023-06-15,39,2,283.76,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,51.9552,2026.2528,32.5376,757.2864000000002,0.3737373737373738,2023-06,2
1684,56,2023-06-08,44,2,182.73,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,48.8064,2147.4816,32.5376,715.8272000000002,0.3333333333333334,2023-06,2
679,56,2023-05-03,4,2,47.68,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,56.6784,226.7136,32.5376,96.56320000000002,0.425925925925926,2023-05,2
1647,56,2023-04-16,39,2,497.63,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,Shubhash,9,56.1536,2189.9903999999997,32.5376,921.0239999999999,0.4205607476635514,2023-04,2
779,57,2023-08-27,17,2,419.35,Coffee Table,Home Goods,18.86,2,15,5,Ultimate Retail Hub,Pune,Ramesh,5,19.991600000000002,339.85720000000003,11.6932,141.07280000000006,0.41509433962264164,2023-08,3
443,57,2023-06-10,27,2,209.42,Coffee Table,Home Goods,18.86,2,15,5,Ultimate Retail Hub,Pune,Ramesh,5,17.5398,473.5746,11.6932,157.8582,0.33333333333333337,2023-06,2
1191,57,2023-01-23,15,2,344.25,Coffee Table,Home Goods,18.86,2,15,5,Ultimate Retail Hub,Pune,Ramesh,5,17.5398,263.097,11.6932,87.69899999999998,0.3333333333333333,2023-01,1
904,58,2023-08-23,43,2,482.11,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,94.126,4047.418,61.4296,1405.9452,0.3473684210526316,2023-08,3
1233,58,2023-08-22,3,2,261.76,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,100.0708,300.2124,61.4296,115.9236,0.3861386138613861,2023-08,3
941,58,2023-05-04,42,2,479.65,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,97.0984,4078.1328,61.4296,1498.0895999999998,0.36734693877551017,2023-05,2
729,58,2023-03-18,3,2,325.4,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,106.0156,318.0468,61.4296,133.758,0.4205607476635514,2023-03,1
922,58,2023-02-22,40,2,372.49,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,95.11680000000001,3804.6720000000005,61.4296,1347.4880000000003,0.3541666666666667,2023-02,1
1810,58,2023-02-12,41,2,392.53,Pasta,Groceries,99.08,4,13,10,Ultimate Retail Hub,Pune,Girish,2,99.08,4062.2799999999997,61.4296,1543.6663999999996,0.37999999999999995,2023-02,1
1775,59,2023-08-31,3,2,472.31,Toy Robot,Toys,64.95,7,20,5,Ultimate Retail Hub,Pune,Hari,3,64.3005,192.9015,40.269,72.09450000000001,0.3737373737373738,2023-08,3
1170,59,2023-07-02,10,2,136.17,Toy Robot,Toys,64.95,7,20,5,Ultimate Retail Hub,Pune,Hari,3,68.84700000000001,688.47,40.269,285.78000000000003,0.41509433962264153,2023-07,3
1813,60,2023-11-14,19,2,5.27,Ball,Toys,10.59,11,9,4,Ultimate Retail Hub,Pune,Shivam,9,11.780316000000001,223.826004,6.5658,99.075804,0.4426465300251708,2023-11,4
225,60,2023-05-28,44,2,41.56,Ball,Toys,10.59,11,9,4,Ultimate Retail Hub,Pune,Shivam,9,10.166400000000001,447.32160000000005,6.5658,158.42640000000006,0.35416666666666674,2023-05,2
1641,60,2023-04-12,17,2,29.64,Ball,Toys,10.59,11,9,4,Ultimate Retail Hub,Pune,Shivam,9,10.6959,181.8303,6.5658,70.2117,0.3861386138613861,2023-04,2
239,60,2023-02-08,10,2,430.77,Ball,Toys,10.59,11,9,4,Ultimate Retail Hub,Pune,Shivam,9,9.848700000000001,98.48700000000001,6.5658,32.82900000000001,0.33333333333333337,2023-02,1
1551,61,2023-12-14,24,2,11.33,Scarf,Clothing,71.54,2,10,8,Ultimate Retail Hub,Pune,Ramesh,5,74.17267200000002,1780.1441280000004,44.354800000000004,715.6289280000003,0.4020061728395063,2023-12,4
135,61,2023-12-09,8,2,235.19,Scarf,Clothing,71.54,2,10,8,Ultimate Retail Hub,Pune,Ramesh,5,83.44425600000002,667.5540480000002,44.354800000000004,312.71564800000016,0.4684499314128945,2023-12,4
462,61,2023-09-02,42,2,379.18,Scarf,Clothing,71.54,2,10,8,Ultimate Retail Hub,Pune,Ramesh,5,67.96300000000001,2854.4460000000004,44.354800000000004,991.5444000000002,0.3473684210526316,2023-09,3
