inventory_id,product_id,store_id,current_stock,last_restock_date,restock_quantity,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,annual_units_sold,annual_sales,annual_profit,sales_days,avg_daily_demand,demand_std,inventory_value,inventory_turnover,days_of_supply,safety_stock,recommended_reorder_point,stock_gap,holding_cost_estimate,stock_status,recommended_order_qty
350,24,2,190,2023-11-01,47,Smartwatch,Electronics,32.85,13,8,5,Ultimate Retail Hub,Pune,84.0,2986.0650000000005,1275.2370000000003,3.0,0.23013698630136986,20.663978319771825,6241.5,0.4421052631578948,825.5952380952381,77.0,79.0,111.0,1123.47,Overstock,0.0
351,66,2,121,2023-04-06,35,Mouse,Electronics,85.73,10,19,3,Ultimate Retail Hub,Pune,123.0,11105.361324000001,4567.591524000002,7.0,0.336986301369863,13.538305443655577,10373.33,1.0165289256198349,359.0650406504065,39.0,41.0,80.0,1867.1994,Overstock,0.0
352,86,1,150,2023-05-10,36,Bookshelf,Home Goods,85.89,2,7,2,All-In-One Mart ,Delhi-NCR,150.0,13033.601364,5045.831364,5.0,0.410958904109589,16.867127793433,12883.5,1.0,365.0,40.0,41.0,109.0,2319.0299999999997,Overstock,0.0
353,36,4,98,2023-06-22,49,Game Console,Electronics,98.69,11,5,6,Everthing and More Store,Chennai,95.0,9890.51442,4077.6734200000005,5.0,0.2602739726027397,16.046806535881213,9671.619999999999,0.9693877551020409,376.5263157894737,65.0,67.0,31.0,1740.8915999999997,Overstock,0.0
354,54,4,37,2023-02-15,6,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,125.0,8234.868736,3498.068736000001,6.0,0.3424657534246575,13.22749661374618,2261.44,3.3783783783783785,108.04,22.0,23.0,14.0,407.0592,Healthy,0.0
355,16,4,2,2023-05-15,42,Chair,Home Goods,82.35,9,11,7,Everthing and More Store,Chennai,144.0,11816.4015,4464.1935,7.0,0.39452054794520547,17.529566859615052,164.7,72.0,5.069444444444445,77.0,80.0,-78.0,29.645999999999997,Restock risk,87.0
356,83,4,10,2023-05-02,27,External Hard Drive,Electronics,22.16,20,10,1,Everthing and More Store,Chennai,183.0,4339.557344,1825.2837440000003,7.0,0.5013698630136987,15.667679805133577,221.6,18.3,19.94535519125683,26.0,27.0,-17.0,39.888,Restock risk,32.0
357,93,4,70,2023-03-15,5,Pillow,Home Goods,31.35,20,18,2,Everthing and More Store,Chennai,171.0,5458.662,2134.9350000000004,6.0,0.4684931506849315,13.352902306240393,2194.5,2.442857142857143,149.41520467836256,32.0,33.0,37.0,395.01,Overstock,0.0
358,65,2,89,2023-03-12,50,Coffee,Groceries,42.41,5,15,10,Ultimate Retail Hub,Pune,76.0,3312.000468,1313.6412680000003,3.0,0.20821917808219179,2.886751345948129,3774.49,0.8539325842696629,427.4342105263158,16.0,19.0,70.0,679.4082,Overstock,0.0
359,66,1,44,2023-09-13,46,Mouse,Electronics,85.73,10,19,3,All-In-One Mart ,Delhi-NCR,115.0,10029.964204,3917.415204000001,5.0,0.3150684931506849,17.219175357722563,3772.1200000000003,2.6136363636363638,139.6521739130435,50.0,51.0,-7.0,678.9816000000001,Restock risk,16.0
360,84,3,117,2023-03-12,50,Snacks,Groceries,47.49,11,8,1,One-Stop Shop,Bengaluru,66.0,3170.926296,1227.6354960000003,4.0,0.18082191780821918,14.52583904633395,5556.33,0.5641025641025641,647.0454545454545,24.0,25.0,92.0,1000.1393999999999,Overstock,0.0
361,98,3,100,2023-03-09,9,Tracksuit,Clothing,35.05,14,17,1,One-Stop Shop,Bengaluru,102.0,3626.273,1409.7110000000002,4.0,0.27945205479452057,12.922847983320084,3504.9999999999995,1.02,357.84313725490193,22.0,23.0,77.0,630.8999999999999,Overstock,0.0
362,49,4,155,2023-11-16,47,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,122.0,3669.5673,1429.8669000000002,7.0,0.33424657534246577,8.18244345855081,4589.55,0.7870967741935484,463.72950819672127,20.0,21.0,134.0,826.119,Overstock,0.0
363,91,3,33,2023-03-19,49,Webcam,Electronics,27.52,7,9,5,One-Stop Shop,Bengaluru,145.0,4038.0096000000003,1563.9616000000003,5.0,0.3972602739726027,10.606601717798213,908.16,4.3939393939393945,83.06896551724138,40.0,42.0,-9.0,163.4688,Restock risk,19.0
364,75,3,149,2023-06-19,44,Toy Boat,Toys,31.15,15,16,1,One-Stop Shop,Bengaluru,67.0,2327.3909400000002,1033.4199400000002,3.0,0.18356164383561643,17.21433511156714,4641.349999999999,0.44966442953020136,811.7164179104478,29.0,30.0,119.0,835.4429999999999,Overstock,0.0
365,6,1,187,2023-07-03,15,Jeans,Clothing,23.45,14,13,6,All-In-One Mart ,Delhi-NCR,161.0,3688.6943800000004,1347.9153800000004,7.0,0.4410958904109589,15.92691642053372,4385.15,0.8609625668449198,423.94409937888196,65.0,68.0,119.0,789.3269999999999,Overstock,0.0
366,86,1,127,2023-04-04,48,Bookshelf,Home Goods,85.89,2,7,2,All-In-One Mart ,Delhi-NCR,150.0,13033.601364,5045.831364,5.0,0.410958904109589,16.867127793433,10908.03,1.1811023622047243,309.03333333333336,40.0,41.0,86.0,1963.4454,Overstock,0.0
367,98,2,197,2023-08-11,20,Tracksuit,Clothing,35.05,14,17,1,Ultimate Retail Hub,Pune,220.0,7610.57474,2829.7547400000008,8.0,0.6027397260273972,15.95529468770253,6904.849999999999,1.116751269035533,326.8409090909091,27.0,28.0,169.0,1242.8729999999998,Overstock,0.0
368,94,4,193,2023-02-06,31,Cookies,Groceries,29.22,13,10,7,Everthing and More Store,Chennai,238.0,6916.572696,2604.8694960000003,7.0,0.6520547945205479,15.737428845483835,5639.46,1.233160621761658,295.9873949579832,69.0,74.0,119.0,1015.1028,Overstock,0.0
369,79,3,29,2023-02-02,7,Stuffed Animal,Toys,33.34,5,8,6,One-Stop Shop,Bengaluru,86.0,2977.262,1199.5732,4.0,0.2356164383561644,17.406895185529212,966.8600000000001,2.96551724137931,123.0813953488372,71.0,73.0,-44.0,174.03480000000002,Restock risk,50.0
370,57,3,155,2023-12-03,45,Coffee Table,Home Goods,18.86,2,15,5,One-Stop Shop,Bengaluru,42.0,861.7662079999999,370.651808,5.0,0.11506849315068493,8.018728078691781,2923.2999999999997,0.2709677419354839,1347.0238095238096,30.0,31.0,124.0,526.194,Overstock,0.0
371,42,1,178,2023-01-06,33,Building Blocks,Toys,95.73,16,12,4,All-In-One Mart ,Delhi-NCR,47.0,4275.3018,1485.7296000000001,3.0,0.12876712328767123,15.17673658377628,17039.940000000002,0.2640449438202247,1382.340425531915,51.0,52.0,126.0,3067.1892000000003,Overstock,0.0
372,82,2,50,2023-07-05,21,Juice,Groceries,84.53,18,8,4,Ultimate Retail Hub,Pune,130.0,11217.131000000001,4404.013000000001,5.0,0.3561643835616438,18.601075237738275,4226.5,2.6,140.3846153846154,62.0,64.0,-14.0,760.77,Restock risk,23.0
373,87,3,57,2023-08-15,17,Frozen Vegetables,Groceries,33.36,18,10,7,One-Stop Shop,Bengaluru,177.0,6062.966496000001,2402.0400960000006,5.0,0.4849315068493151,14.758048651498612,1901.52,3.105263157894737,117.54237288135593,65.0,69.0,-12.0,342.2736,Restock risk,23.0
374,56,2,22,2023-12-06,42,Coat,Clothing,52.48,15,9,10,Ultimate Retail Hub,Pune,211.0,11212.519936,4347.086336000001,8.0,0.5780821917808219,15.605376566356153,1154.56,9.59090909090909,38.056872037914694,82.0,88.0,-66.0,207.8208,Restock risk,78.0
375,86,1,52,2023-01-21,7,Bookshelf,Home Goods,85.89,2,7,2,All-In-One Mart ,Delhi-NCR,150.0,13033.601364,5045.831364,5.0,0.410958904109589,16.867127793433,4466.28,2.8846153846153846,126.53333333333335,40.0,41.0,11.0,803.9304,Overstock,0.0
376,47,4,145,2023-03-01,39,Skirt,Clothing,93.52,20,7,6,Everthing and More Store,Chennai,62.0,5853.0427199999995,2258.1339199999998,4.0,0.16986301369863013,3.7859388972001824,13560.4,0.42758620689655175,853.6290322580645,16.0,18.0,127.0,2440.872,Overstock,0.0
377,24,4,48,2023-02-11,18,Smartwatch,Electronics,32.85,13,8,5,Everthing and More Store,Chennai,100.0,3212.1781200000005,1175.4781200000002,3.0,0.273972602739726,14.742229591663987,1576.8000000000002,2.083333333333333,175.20000000000002,55.0,57.0,-9.0,283.824,Restock risk,16.0
378,61,3,91,2023-10-27,44,Scarf,Clothing,71.54,2,10,8,One-Stop Shop,Bengaluru,137.0,10377.993024000001,4301.385424000001,6.0,0.37534246575342467,9.867454923467685,6510.14,1.5054945054945057,242.44525547445255,47.0,51.0,40.0,1171.8252,Overstock,0.0
379,18,1,112,2023-09-28,32,Tablet,Electronics,11.63,14,18,5,All-In-One Mart ,Delhi-NCR,139.0,1655.4746760000003,653.2012760000001,5.0,0.38082191780821917,20.4132310034448,1302.5600000000002,1.2410714285714286,294.10071942446046,76.0,78.0,34.0,234.46080000000003,Overstock,0.0
380,10,1,32,2023-11-13,38,Bread,Groceries,48.27,5,13,4,All-In-One Mart ,Delhi-NCR,251.0,12582.965676000002,5071.188276000001,10.0,0.6876712328767123,15.905624441966713,1544.64,7.84375,46.53386454183267,53.0,56.0,-24.0,278.03520000000003,Restock risk,42.0
381,16,4,59,2023-05-04,8,Chair,Home Goods,82.35,9,11,7,Everthing and More Store,Chennai,144.0,11816.4015,4464.1935,7.0,0.39452054794520547,17.529566859615052,4858.65,2.440677966101695,149.54861111111111,77.0,80.0,-21.0,874.5569999999999,Restock risk,30.0
382,43,1,57,2023-10-18,23,Shirt,Clothing,21.19,3,8,7,All-In-One Mart ,Delhi-NCR,144.0,3176.736992,1284.893792,6.0,0.39452054794520547,16.29723902997069,1207.8300000000002,2.526315789473684,144.47916666666666,72.0,75.0,-18.0,217.40940000000003,Restock risk,27.0
383,91,3,17,2023-05-13,15,Webcam,Electronics,27.52,7,9,5,One-Stop Shop,Bengaluru,145.0,4038.0096000000003,1563.9616000000003,5.0,0.3972602739726027,10.606601717798213,467.84,8.529411764705882,42.793103448275865,40.0,42.0,-25.0,84.21119999999999,Restock risk,35.0
384,69,2,132,2023-05-03,44,Spices,Groceries,14.69,5,17,7,Ultimate Retail Hub,Pune,152.0,2226.099096,841.7134960000003,5.0,0.41643835616438357,15.836666315863322,1939.08,1.1515151515151516,316.9736842105263,70.0,73.0,59.0,349.03439999999995,Overstock,0.0
385,52,1,139,2023-09-10,49,Keyboard,Electronics,34.53,19,11,7,All-In-One Mart ,Delhi-NCR,62.0,2148.8019000000004,821.4687000000001,3.0,0.16986301369863013,15.50268793897798,4799.67,0.4460431654676259,818.3064516129033,68.0,70.0,69.0,863.9406,Overstock,0.0
386,61,3,167,2023-02-19,6,Scarf,Clothing,71.54,2,10,8,One-Stop Shop,Bengaluru,137.0,10377.993024000001,4301.385424000001,6.0,0.37534246575342467,9.867454923467685,11947.18,0.8203592814371259,444.92700729927003,47.0,51.0,116.0,2150.4924,Overstock,0.0
387,54,3,51,2023-01-11,26,Sugar,Groceries,61.12,4,17,1,One-Stop Shop,Bengaluru,69.0,4554.124544,1939.4109440000007,3.0,0.18904109589041096,13.74772708486752,3117.12,1.352941176470588,269.7826086956522,23.0,24.0,27.0,561.0816,Overstock,0.0
388,27,3,193,2023-01-05,47,Lamp,Home Goods,76.42,1,6,2,One-Stop Shop,Bengaluru,136.0,10654.93492,4211.20052,6.0,0.3726027397260274,15.200877167672482,14749.06,0.7046632124352332,517.9779411764706,36.0,37.0,156.0,2654.8307999999997,Overstock,0.0
389,64,1,144,2023-01-08,44,Magic Set,Toys,11.82,10,14,4,All-In-One Mart ,Delhi-NCR,109.0,1316.790552,517.994952,3.0,0.29863013698630136,2.3094010767585034,1702.08,0.7569444444444445,482.20183486238534,8.0,10.0,134.0,306.3744,Overstock,0.0
390,98,1,88,2023-12-27,9,Tracksuit,Clothing,35.05,14,17,1,All-In-One Mart ,Delhi-NCR,122.0,4532.06314,1880.8811400000006,5.0,0.33424657534246577,19.39845354661036,3084.3999999999996,1.3863636363636362,263.27868852459017,33.0,34.0,54.0,555.1919999999999,Overstock,0.0
391,95,1,141,2023-07-20,35,Slime Kit,Toys,12.91,9,18,3,All-In-One Mart ,Delhi-NCR,136.0,1800.4440920000002,711.8728920000001,7.0,0.3726027397260274,19.594702879920913,1820.31,0.9645390070921986,378.4191176470588,56.0,58.0,83.0,327.6558,Overstock,0.0
392,93,1,26,2023-03-09,7,Pillow,Home Goods,31.35,20,18,2,All-In-One Mart ,Delhi-NCR,82.0,2578.224,984.3900000000002,4.0,0.22465753424657534,4.203173404306164,815.1,3.153846153846154,115.73170731707317,10.0,11.0,15.0,146.718,Healthy,0.0
393,29,3,110,2023-08-17,35,Apples,Groceries,98.76,9,20,8,One-Stop Shop,Bengaluru,235.0,23989.594080000003,9600.262080000004,8.0,0.6438356164383562,14.362028308802943,10863.6,2.1363636363636367,170.85106382978722,68.0,74.0,36.0,1955.448,Overstock,0.0
394,30,1,14,2023-05-26,6,Curtains,Home Goods,62.42,11,16,6,All-In-One Mart ,Delhi-NCR,59.0,3555.642944,1272.319344,3.0,0.16164383561643836,19.347695814575268,873.88,4.214285714285714,86.61016949152543,79.0,80.0,-66.0,157.2984,Restock risk,70.0
395,78,4,174,2023-04-18,48,Fitness Tracker,Electronics,80.46,6,17,8,Everthing and More Store,Chennai,84.0,6633.122399999999,2442.7655999999997,4.0,0.23013698630136986,10.708252269472673,14000.039999999999,0.48275862068965514,756.0714285714286,50.0,52.0,122.0,2520.0071999999996,Overstock,0.0
396,71,4,13,2023-12-01,29,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,165.0,16238.922784,6542.928784,8.0,0.4520547945205479,13.99936223037117,1232.14,12.692307692307692,28.757575757575758,74.0,79.0,-66.0,221.7852,Restock risk,75.0
397,17,4,179,2023-07-23,32,Bed,Home Goods,5.61,6,20,1,Everthing and More Store,Chennai,14.0,73.04220000000001,24.347400000000007,1.0,0.038356164383561646,0.0,1004.19,0.0782122905027933,4666.785714285714,0.0,1.0,178.0,180.7542,Overstock,0.0
398,15,4,30,2023-09-05,44,Table,Home Goods,74.72,3,8,10,Everthing and More Store,Chennai,304.0,22820.235200000003,8737.009600000001,12.0,0.8328767123287671,14.986862934118689,2241.6,10.133333333333335,36.01973684210526,79.0,88.0,-58.0,403.48799999999994,Restock risk,74.0
399,25,3,111,2023-06-12,8,Speaker,Electronics,37.5,19,12,8,One-Stop Shop,Bengaluru,199.0,7646.445,3019.695,9.0,0.5452054794520548,9.545214042184236,4162.5,1.7927927927927927,203.5929648241206,45.0,50.0,61.0,749.25,Overstock,0.0
400,12,1,58,2023-04-08,31,Headphones,Electronics,66.22,13,17,10,All-In-One Mart ,Delhi-NCR,93.0,6415.314136000001,2597.0689360000006,5.0,0.2547945205479452,16.087262041752165,3840.7599999999998,1.6034482758620692,227.63440860215053,84.0,87.0,-29.0,691.3367999999999,Restock risk,34.0
401,69,1,3,2023-12-25,20,Spices,Groceries,14.69,5,17,7,All-In-One Mart ,Delhi-NCR,287.0,4263.719615999999,1649.7810160000001,10.0,0.7863013698630137,12.745805410234208,44.07,95.66666666666666,3.8153310104529616,56.0,62.0,-59.0,7.9326,Restock risk,77.0
402,8,2,112,2023-01-03,16,Lego Set,Toys,74.89,8,20,1,Ultimate Retail Hub,Pune,0.0,0.0,0.0,0.0,0.0,0.0,8387.68,0.0,inf,0.0,0.0,112.0,1509.7824,Overstock,0.0
403,41,3,154,2023-05-02,46,Toy Train,Toys,80.7,10,19,3,One-Stop Shop,Bengaluru,190.0,15119.952000000001,5613.492000000001,7.0,0.5205479452054794,18.880577069469844,12427.800000000001,1.2337662337662336,295.8421052631579,54.0,56.0,98.0,2237.004,Overstock,0.0
404,17,4,122,2023-04-10,47,Bed,Home Goods,5.61,6,20,1,Everthing and More Store,Chennai,14.0,73.04220000000001,24.347400000000007,1.0,0.038356164383561646,0.0,684.4200000000001,0.11475409836065574,3180.7142857142853,0.0,1.0,121.0,123.19560000000001,Overstock,0.0
405,10,1,64,2023-02-22,39,Bread,Groceries,48.27,5,13,4,All-In-One Mart ,Delhi-NCR,251.0,12582.965676000002,5071.188276000001,10.0,0.6876712328767123,15.905624441966713,3089.28,3.921875,93.06772908366534,53.0,56.0,8.0,556.0704000000001,Healthy,0.0
406,91,3,56,2023-04-16,33,Webcam,Electronics,27.52,7,9,5,One-Stop Shop,Bengaluru,145.0,4038.0096000000003,1563.9616000000003,5.0,0.3972602739726027,10.606601717798213,1541.12,2.5892857142857144,140.96551724137933,40.0,42.0,14.0,277.4016,Overstock,0.0
407,47,3,167,2023-12-10,20,Skirt,Clothing,93.52,20,7,6,One-Stop Shop,Bengaluru,122.0,11364.5504,4290.6975999999995,4.0,0.33424657534246577,14.617341299520465,15617.84,0.7305389221556885,499.6311475409836,60.0,63.0,104.0,2811.2111999999997,Overstock,0.0
408,41,1,13,2023-09-09,27,Toy Train,Toys,80.7,10,19,3,All-In-One Mart ,Delhi-NCR,208.0,17047.77816,6640.706160000002,8.0,0.5698630136986301,16.84382040139011,1049.1000000000001,16.0,22.8125,49.0,51.0,-38.0,188.83800000000002,Restock risk,54.0
409,80,4,71,2023-07-23,10,VR Headset,Electronics,72.81,18,10,7,Everthing and More Store,Chennai,66.0,5330.856960000001,2351.471760000001,2.0,0.18082191780821918,15.556349186104045,5169.51,0.9295774647887324,392.6515151515151,68.0,70.0,1.0,930.5118,Overstock,0.0
410,67,2,78,2023-04-05,40,Tea,Groceries,18.07,16,14,3,Ultimate Retail Hub,Pune,138.0,2520.29518,974.2259800000002,8.0,0.3780821917808219,15.2760316462471,1409.46,1.7692307692307692,206.30434782608697,44.0,46.0,32.0,253.7028,Overstock,0.0
411,48,2,9,2023-04-04,20,Water Gun,Toys,91.47,13,18,4,Ultimate Retail Hub,Pune,215.0,19515.1245,7322.173500000001,9.0,0.589041095890411,13.96821789317131,823.23,23.888888888888886,15.27906976744186,47.0,50.0,-41.0,148.1814,Restock risk,56.0
412,84,4,29,2023-12-15,6,Snacks,Groceries,47.49,11,8,1,Everthing and More Store,Chennai,172.0,8292.152916000001,3227.819316000001,7.0,0.4712328767123288,15.735915849388864,1377.21,5.931034482758621,61.5406976744186,26.0,27.0,2.0,247.8978,Healthy,0.0
413,5,3,71,2023-08-27,42,Laptop,Electronics,99.28,4,17,10,One-Stop Shop,Bengaluru,94.0,9917.833728,4131.795327999999,3.0,0.25753424657534246,6.6583281184793925,7048.88,1.323943661971831,275.6914893617021,35.0,38.0,33.0,1268.7984,Overstock,0.0
414,11,1,71,2023-07-10,44,Cheese,Groceries,59.94,6,5,2,All-In-One Mart ,Delhi-NCR,85.0,5093.125776000001,1934.2877760000006,4.0,0.2328767123287671,13.59840676942217,4255.74,1.1971830985915493,304.88235294117646,32.0,33.0,38.0,766.0332,Overstock,0.0
415,3,4,98,2023-07-16,33,Action Figure,Toys,92.94,13,16,7,Everthing and More Store,Chennai,38.0,3661.6872960000005,1472.0208960000004,1.0,0.10410958904109589,0.0,9108.119999999999,0.38775510204081637,941.3157894736842,0.0,1.0,97.0,1639.4615999999999,Overstock,0.0
416,27,4,47,2023-01-08,47,Lamp,Home Goods,76.42,1,6,2,Everthing and More Store,Chennai,112.0,8593.429,3286.8242000000005,6.0,0.30684931506849317,16.083117442419756,3591.7400000000002,2.382978723404255,153.16964285714286,38.0,39.0,8.0,646.5132,Overstock,0.0
417,7,3,8,2023-07-18,39,Milk,Groceries,72.37,12,6,7,One-Stop Shop,Bengaluru,65.0,4649.917240000001,1733.4062400000007,2.0,0.1780821917808219,13.435028842544403,578.96,8.125,44.92307692307693,59.0,61.0,-53.0,104.2128,Restock risk,57.0
418,78,3,67,2023-06-01,42,Fitness Tracker,Electronics,80.46,6,17,8,One-Stop Shop,Bengaluru,368.0,29661.321528,11303.567928,9.0,1.0082191780821919,8.978369067437088,5390.82,5.492537313432836,66.45380434782608,42.0,51.0,16.0,970.3475999999999,Healthy,0.0
419,4,3,185,2023-04-25,44,Toy Car,Toys,34.24,19,7,7,One-Stop Shop,Bengaluru,154.0,5433.68256,2164.4473600000006,10.0,0.42191780821917807,14.064928802600539,6334.400000000001,0.8324324324324324,438.474025974026,62.0,65.0,120.0,1140.192,Overstock,0.0
420,55,1,27,2023-07-28,40,Rice,Groceries,85.97,11,9,5,All-In-One Mart ,Delhi-NCR,125.0,10542.363548000001,3879.688548000001,7.0,0.3424657534246575,13.60672102833218,2321.19,4.62962962962963,78.84,51.0,53.0,-26.0,417.81419999999997,Restock risk,35.0
421,87,3,136,2023-07-24,34,Frozen Vegetables,Groceries,33.36,18,10,7,One-Stop Shop,Bengaluru,177.0,6062.966496000001,2402.0400960000006,5.0,0.4849315068493151,14.758048651498612,4536.96,1.3014705882352942,280.45197740112997,65.0,69.0,67.0,816.6528,Overstock,0.0
422,93,3,41,2023-07-19,29,Pillow,Home Goods,31.35,20,18,2,One-Stop Shop,Bengaluru,208.0,6742.5699,2699.6739000000007,7.0,0.5698630136986301,13.597969036027472,1285.3500000000001,5.073170731707316,71.94711538461539,32.0,34.0,7.0,231.36300000000003,Healthy,0.0
423,31,2,3,2023-08-24,22,Desk,Home Goods,82.6,12,17,7,Ultimate Retail Hub,Pune,85.0,7223.00656,2869.9865600000003,4.0,0.2328767123287671,10.781929326423912,247.79999999999998,28.333333333333332,12.882352941176471,48.0,50.0,-47.0,44.60399999999999,Restock risk,52.0
424,11,2,197,2023-11-09,39,Cheese,Groceries,59.94,6,5,2,Ultimate Retail Hub,Pune,142.0,8951.4396,3674.322000000001,4.0,0.38904109589041097,12.897028081435403,11808.18,0.7208121827411167,506.3732394366197,31.0,32.0,165.0,2125.4724,Overstock,0.0
425,74,4,9,2023-05-11,44,Shorts,Clothing,67.02,13,7,8,Everthing and More Store,Chennai,80.0,5438.0028,2113.8108,4.0,0.2191780821917808,19.165942015286735,603.18,8.88888888888889,41.0625,90.0,92.0,-83.0,108.57239999999999,Restock risk,88.0
426,35,3,200,2023-05-12,46,Rug,Home Goods,47.93,16,18,4,One-Stop Shop,Bengaluru,28.0,1325.7438,493.679,3.0,0.07671232876712329,12.701705922171767,9586.0,0.13999999999999999,2607.142857142857,42.0,43.0,157.0,1725.48,Overstock,0.0
427,16,3,145,2023-10-01,47,Chair,Home Goods,82.35,9,11,7,One-Stop Shop,Bengaluru,186.0,15376.392,5879.790000000001,6.0,0.5095890410958904,14.212670403551895,11940.75,1.282758620689655,284.5430107526882,63.0,67.0,78.0,2149.335,Overstock,0.0
428,34,2,113,2023-06-27,34,Bananas,Groceries,16.67,17,13,4,Ultimate Retail Hub,Pune,90.0,1632.3397360000004,702.1537360000002,4.0,0.2465753424657534,19.485036994233976,1883.7100000000003,0.7964601769911505,458.2777777777778,65.0,66.0,47.0,339.06780000000003,Overstock,0.0
429,2,4,9,2023-01-15,27,Smartphone,Electronics,6.22,17,16,8,Everthing and More Store,Chennai,59.0,398.420856,170.893256,2.0,0.16164383561643836,3.5355339059327378,55.98,6.555555555555555,55.67796610169491,17.0,19.0,-10.0,10.0764,Restock risk,13.0
430,72,2,104,2023-08-21,8,Action Figure Set,Toys,97.12,13,12,1,Ultimate Retail Hub,Pune,24.0,2470.7328,1025.5872000000002,1.0,0.06575342465753424,0.0,10100.48,0.23076923076923078,1581.6666666666667,0.0,1.0,103.0,1818.0864,Overstock,0.0
431,36,3,16,2023-10-03,33,Game Console,Electronics,98.69,11,5,6,One-Stop Shop,Bengaluru,250.0,25760.419084,10463.469084,8.0,0.684931506849315,17.534093773116545,1579.04,15.625,23.360000000000003,71.0,76.0,-60.0,284.2272,Restock risk,76.0
432,99,3,66,2023-03-09,36,Honey,Groceries,28.51,9,8,9,One-Stop Shop,Bengaluru,95.0,2756.3239920000005,1077.0849920000003,3.0,0.2602739726027397,20.526405757787536,1881.66,1.4393939393939394,253.57894736842107,102.0,105.0,-39.0,338.6988,Restock risk,44.0
433,81,2,37,2023-03-08,44,E-reader,Electronics,42.41,18,20,2,Ultimate Retail Hub,Pune,151.0,6781.511676,2811.0874760000006,6.0,0.4136986301369863,14.469508169480628,1569.1699999999998,4.081081081081082,89.43708609271523,34.0,35.0,2.0,282.45059999999995,Healthy,0.0
